current,torque
1.486848396217865975e+01,1.288810288928746495e+01
1.584202574430620736e+01,1.354992352483692386e+01
2.168120495159788064e+01,1.676993087369885771e+01
1.377581699702553308e+01,1.288270444326961517e+01
1.359608542209007354e+01,1.022215803367488718e+01
2.982585814858843776e+00,3.169099768967174935e+00
1.477790003233901217e+01,1.284468227445191779e+01
2.189232760426201807e+01,1.552050427482759254e+01
2.948659447488264718e+01,1.885069828376763468e+01
2.249611391347774259e+01,1.684864176208296982e+01
1.592541575796468400e+01,1.506052452849115575e+01
1.414564287519128527e+01,1.248190118515293356e+01
2.241717963245069001e+01,1.685376963472123180e+01
1.505318589766598159e+01,1.330419978202860776e+01
7.179915501845275827e+00,7.348470000668224422e+00
1.356091930871430584e+01,1.345094183881664662e+01
2.595779366025309542e+01,1.807139194414702743e+01
2.278233601892112858e+01,1.710888977060853477e+01
8.383490891704681314e-01,8.829820845936642293e-01
2.629174511136870507e+01,1.885375597347953303e+01
1.534568199364335150e+01,1.323109093789979518e+01
1.531058479746740630e+01,1.325824491573875008e+01
1.266490316012756345e+01,1.130853624332561402e+01
1.747076975243815156e+01,1.460125613658690646e+01
1.276366724732799973e+01,1.155613539322034988e+01
2.295618999923424752e+01,1.721065881163021061e+01
2.825275155138587735e+01,1.855528662595685319e+01
1.331875741650930678e+01,1.201183655881831314e+01
2.334939342426075370e+00,3.015490090732718453e+00
2.132899584501551260e+01,1.633890345722656789e+01
6.937940330452539328e+00,7.082260818529254820e+00
2.451291143759406665e+01,1.671703831941553631e+01
1.350813524464723514e+01,1.173126834050244049e+01
1.245318518797288476e+01,8.757128505745399139e+00
1.361751997760586619e+01,1.215911297563935101e+01
2.184607356062441497e+01,1.676914729701536189e+01
2.110708673361844134e+01,1.625746926652858804e+01
1.580174522172715967e+01,1.303070532231640044e+01
2.157976608980030520e+01,1.646946022735655646e+01
2.646478636971971454e+01,1.812350734264987651e+01
1.416829556888683328e+01,1.261426237778441539e+01
1.909030620037478476e+00,2.090983273106389984e+00
2.176559479043687162e+01,1.658477878081535906e+01
1.604171391242963907e+01,1.468744031874078182e+01
5.283189231417006582e+00,6.347910313910348101e+00
2.395978207609661936e+01,1.732711726425678123e+01
2.502036570662277981e+01,1.833502083385502601e+01
1.351111116283269986e+01,1.218022080511246763e+01
1.785277225083028085e+01,1.348114977292727801e+01
2.652553393904920398e+01,1.918758607348785361e+01
2.253967802089777805e+01,1.661154954740285561e+01
2.654935100721599106e+00,2.811445995217541238e+00
7.756445961082151008e+00,7.822024252367670627e+00
2.960431856898212644e+00,3.292174861596810054e+00
1.453860335748679056e+01,1.271692596473966397e+01
2.605257199939478596e+01,1.824601341945195188e+01
2.973665764367029141e+01,1.884294573982822030e+01
2.535297597853563900e+00,3.011781870561174745e+00
1.914020215849335216e+01,1.562312068644151353e+01
1.423321580345070991e+01,1.254976764408149492e+01
4.340711864789170704e-01,6.304392053312952715e-01
2.140454843891108538e+01,1.656721893383872768e+01
2.391822113685547180e+01,1.747402194865720304e+01
4.257638616708878665e+00,4.483779328205129922e+00
2.422759723708374935e+01,1.751654660839689726e+01
1.499469528707882482e+01,1.303764016625976829e+01
6.772389486773580103e+00,6.882680313753684054e+00
2.105300704399229161e+01,1.775822847509840585e+01
2.688440713334207999e+01,1.833178817996084575e+01
1.977687052737433504e+01,1.752084920801998180e+01
2.196524538414957206e+01,1.652063110721074679e+01
1.049020636490866920e+01,9.973243761880139502e+00
1.919115448469698393e+01,1.543649754769868387e+01
8.609200631601922282e+00,8.367211739736600151e+00
1.561192674787294443e+01,1.361495280613267234e+01
1.437456128758905294e+01,1.316563197983991884e+01
1.567279953247870949e+01,1.357741666074433340e+01
2.374277968285185736e+01,1.736923191869793826e+01
2.998805528781307572e+01,1.804205681584928911e+01
2.469873646353240559e+01,1.637959311657921901e+01
2.072208718132145222e+01,1.617212146861071886e+01
2.565727658798835265e+01,1.980190812106004827e+01
1.834423516844104185e+01,1.799248330885401614e+01
2.697702531299439954e+01,1.819933380514149945e+01
9.482623876327716417e+00,9.061307137579811766e+00
6.800209996899885923e+00,6.941674918338192057e+00
1.220064716822460582e+01,1.132844037710714247e+01
2.970383837705041685e+01,1.906032378104850267e+01
2.052156379379472284e+01,1.394031270050482618e+01
1.866402488843782947e+01,1.541529604176558621e+01
1.426319852135872601e+01,1.240394305541170006e+01
2.049055323492497038e+01,1.615481372529091075e+01
2.904611476431090722e+01,1.878921610152533006e+01
7.961345493846554433e+00,8.025808800488587025e+00
1.690314281992207901e+00,1.250449890104880613e+00
1.067140719183552378e+01,1.017308955210147658e+01
2.372256487959034743e+01,1.742533223492144501e+01
9.786430365314769730e+00,9.417432909297753341e+00
5.434615478183452808e+00,5.574204537958287631e+00
2.962433518333400784e+01,1.910437638887654543e+01
8.761322191784925995e-01,1.125651737693820431e+00
1.471834159345349846e+01,1.288471362061828707e+01
1.651880484307217500e+01,1.399377893328696132e+01
9.807783996950558691e-01,1.577351126079059807e+00
1.174190441233319682e+01,1.042375617340739957e+01
1.807788057610674315e+01,1.499058697845805099e+01
2.562094014841802547e+01,1.789785893664010885e+01
4.934110217922168751e+00,5.068315251593012327e+00
2.308862015103162335e+01,1.757183653117032307e+01
3.821828309331962714e+00,3.977019375828641845e+00
1.913530438634242614e+01,1.530835805720034770e+01
2.349735458573272240e+01,1.624264233641426358e+01
1.333064972795499159e+01,1.196013216210439900e+01
1.339397111229986770e+01,1.193747840610942390e+01
6.154186210218356656e+00,5.003743032819158998e+00
1.215199472663932845e+01,1.053152892284836994e+01
2.306424255181715921e+01,1.671678858061305206e+01
5.963119954095349229e+00,6.058985721823797022e+00
2.411300279221580922e+01,1.721050788781467844e+01
7.691311027651293486e+00,7.611896819931372349e+00
1.141245481181410604e+01,1.058428153398427618e+01
1.109901938560516399e+01,9.011883448216304160e+00
1.765710121377171404e+01,1.473154977052466386e+01
1.673150006047453076e+01,1.355449660753485652e+01
1.121640386943653134e+01,1.047900087480260822e+01
2.324699024426693583e+01,1.715751201732882691e+01
4.007839555470422255e+00,4.075206192429204677e+00
1.323799752816739250e+01,1.181071863796966781e+01
1.742050672458547211e+01,1.436056868765659011e+01
2.363654532013156739e+01,1.731496229155836630e+01
1.346838459326770732e+01,1.201818336773962770e+01
2.411964019942460880e+01,1.742285048960964033e+01
1.674521580233733786e+01,1.407504452307204268e+01
2.822917853708671387e+01,1.874425742437899700e+01
5.593672528717053005e-01,2.784634277034616634e-01
6.643094364150781139e-02,2.819588981962701801e-01
1.260721332411897322e+01,1.140031217432769139e+01
1.698420761696338133e+01,1.428478635271458153e+01
1.937383317291548934e+01,1.550224644426489462e+01
5.230612249814433845e+00,5.322599668508944504e+00
2.832553712764265441e+01,1.602315399765980430e+01
2.163281627909190163e+01,1.537603481148679840e+01
1.521328340510755517e+01,1.310824679569527973e+01
2.556682599941375145e+01,1.632461256842503872e+01
6.442054720074361640e+00,6.635990918192519850e+00
2.604328073788616749e+01,1.805754393715871942e+01
8.082680347587023917e+00,8.032200919184845134e+00
1.014599513389873309e+01,9.698936405862715660e+00
1.692573112561684923e+01,1.427983403494443770e+01
1.674021908327836172e+01,1.111769561645922799e+01
1.373542434410649982e+01,1.205015429550455863e+01
2.677267510100389813e+01,1.821079141472443297e+01
2.684559030712670946e+01,2.070256510379877213e+01
3.533477960835243792e+00,3.000749699658783687e+00
1.749605119289189759e+01,1.462995313238036665e+01
2.770216349372096687e+01,1.857667524981670226e+01
1.208565031612346985e+01,1.095859141289959204e+01
9.959120082302730381e+00,9.523566581937439324e+00
2.180122046666420133e+01,1.662232242073994826e+01
2.302230441251138160e+01,1.723349455009311626e+01
1.719771072655011324e+01,1.455352110745882399e+01
6.951102407730219923e+00,7.078415145577089618e+00
2.240864930663691368e+01,1.727963305699699603e+01
3.089348475146971307e+00,3.426842314641134646e+00
1.053321756134040221e+01,9.825942468380047146e+00
4.350272924066857172e+00,4.636583026226857029e+00
3.806213800512058043e+00,4.120552897999036901e+00
2.102782014734071936e+01,1.628564212598318406e+01
8.475363478374431381e+00,7.728986585101348616e+00
1.903657967230912718e+01,1.352946176865563110e+01
2.184798569410759228e+01,1.652708483964905639e+01
5.844503418277553486e+00,5.964043213183746417e+00
2.455133601082291150e+01,1.748102356544527325e+01
2.568651109074249561e+01,1.790132549979760768e+01
8.800576359134565152e+00,8.534067246990652222e+00
2.194769806034106097e+00,2.401991384336366941e+00
2.486375740232814380e+01,1.793032987648690124e+01
7.953148885342464780e+00,8.015475232936278616e+00
1.542807817786254709e+01,1.354713675995128241e+01
2.747082527915031491e+01,1.847973831139951884e+01
1.682667060284701321e+01,1.620506109864772526e+01
2.808627306867584750e+01,1.868609456930296631e+01
7.975936646325903823e+00,1.104763299991747871e+01
2.515224293480967788e+01,1.789035791313113677e+01
1.833409768465155665e+01,1.616378900773546334e+01
2.093900711835832595e+01,1.732502297373282474e+01
5.221124372658629831e+00,7.508674366214283857e+00
1.705866021712132508e+01,1.421784675099602069e+01
2.391185281551942410e+01,1.835651758816206680e+01
2.300992907572996771e+01,1.696368860915252341e+01
2.940474593241644641e+01,1.908186874536778532e+01
4.021857605771328892e+00,4.289070228031615528e+00
8.428887323046513558e+00,1.036095548454959570e+01
2.116473557680945916e+01,1.634824151663965353e+01
9.352465937468057433e+00,8.201731727048276355e+00
2.006169467570227027e+01,1.575655440194527834e+01
1.250421755529191259e+01,1.127745601393573160e+01
8.685123355175637272e+00,8.299243670089492042e+00
6.069910706960821578e+00,5.164243819101256072e+00
8.047057374674320585e+00,9.417479542497549261e+00
7.854976558296156597e+00,7.799721829626129477e+00
6.306495645247269799e+00,6.219370142357516507e+00
1.698602251081677750e+01,1.430676883940191857e+01
2.576899445946958522e+00,2.855193875163680506e+00
1.046560053147584313e+01,9.784155266395584860e+00
2.900139556214805481e+01,2.139598832768427883e+01
1.288861700191212822e+00,1.387079620499898969e+00
2.941902810190004658e+01,1.907555432732271683e+01
1.820557610351318800e+01,1.495184890179119641e+01
2.796979523112072386e+01,1.810561940130624947e+01
8.660639443724315711e+00,8.269363074257432444e+00
2.717717075030811458e+01,1.840919884492046066e+01
2.874830730808074009e+01,1.657092421748188826e+01
2.597309385888944178e+01,1.807467610053152285e+01
2.326687704495604336e+01,1.665784188381352848e+01
2.438208287741971603e+01,1.762132821939623639e+01
1.517048330571266490e+01,1.300846255246883487e+01
1.473639274504698271e+01,1.278763061961860181e+01
2.039051313042848790e+01,1.788206346663358914e+01
2.067231616882509115e+00,6.100301464895592218e-01
1.687703356233764751e+01,1.546935721654766915e+01
2.701243088591585106e+01,1.838660720144195437e+01
1.328943686441172467e+01,1.189664801102238911e+01
2.632571964782501439e+01,1.815046307644328749e+01
1.136241913289102179e+01,1.075069306141031511e+01
2.683233209449807433e+01,1.855906209638405358e+01
6.317757253493760938e-01,8.378721521585299481e-01
8.504604336956637312e+00,8.384287059783151363e+00
2.981263096921078670e+01,1.886800779342467038e+01
1.786850024459571884e+01,1.479969903871805847e+01
2.570297577693812840e+00,2.838849788801030893e+00
7.207392686484568323e+00,7.061253801040475508e+00
1.151929205526446287e+00,-1.527761142680616357e+00
2.208963041353256429e+01,1.671686934657786594e+01
7.160776501110241554e+00,9.145054796397991126e+00
1.013185883924507458e+01,9.876779874256396141e+00
2.754911836714962092e+01,1.843848805131292679e+01
2.189244702348819871e+01,1.654047801295472198e+01
1.280034283332735612e+01,1.168631105986557195e+01
1.391728984034401506e+01,1.243866019603108342e+01
1.919305861514160583e+01,1.533418371252129830e+01
6.268295881071735742e+00,6.372065037181749325e+00
2.062990999608696541e+01,1.588113461571243157e+01
7.966084715111081849e+00,7.809629889586071627e+00
1.118750005765385147e+01,1.051163343416340545e+01
1.391151923097779353e+01,1.221294348705401234e+01
2.523637326498823796e+01,1.772161178874156562e+01
8.075854360577208624e+00,8.169679236665919220e+00
1.112066697779756641e-01,2.658481754528377317e-01
1.586605425903260880e+01,1.462536725592407194e+01
2.335612782644704666e+01,1.709971941379823690e+01
2.824985183991415294e+00,2.937669156946335125e+00
2.385987826136682344e+01,1.729736833057979339e+01
2.896002015194605761e+01,1.883043963036415391e+01
6.598548090771487296e+00,6.830163500373019225e+00
1.994473545763507971e+01,1.562554988892391350e+01
1.124402198093853755e+01,1.056198426882116692e+01
2.065828057144077334e+01,1.588847314467856009e+01
2.651957861999018817e+01,1.820461107356900499e+01
7.624549076416686777e-01,8.289631641301690168e-01
1.414358040500823321e+01,1.243910344700933202e+01
2.269763055703286625e+00,2.525884083891722920e+00
2.056045867865526944e+01,1.723923782053427090e+01
1.611854234778862249e+01,1.371554028986057183e+01
2.602922360987813022e+01,1.810667834856889158e+01
1.441132336430526095e+01,1.405219568825459753e+01
2.809255214246762478e+01,1.852291237037179172e+01
1.132757505075112903e+01,1.059162182856044154e+01
2.338619865657538099e+01,1.735025101139476789e+01
1.493811119657836528e+01,1.296639743213672880e+01
2.403222101069840733e+01,1.751048513009497043e+01
2.393332309302951266e+00,2.501234895749551601e+00
9.211645150013959338e+00,8.931173901566760165e+00
5.181213146670625491e+00,3.159065198410972108e+00
2.150936017071006390e+01,1.585245490538883217e+01
2.862488912382063688e+01,1.876648156351340546e+01
2.546837137317117339e+01,1.774562290560907130e+01
2.273130688598886451e+01,1.562255533800823670e+01
2.890438955166923662e+01,1.874434035144972910e+01
2.379042705196633278e+01,1.741986001686816365e+01
1.055462770038331755e+01,9.926852958178121966e+00
2.881536031171046019e+01,1.879053945929425851e+01
2.309700627776516413e+01,1.723621679473272295e+01
1.480804843461455711e+01,1.292449173412604324e+01
9.471283840324209891e+00,9.251368443165814526e+00
8.539618555987152249e+00,8.337700576867341340e+00
2.661730305444894285e+01,1.767125355583505808e+01
3.434008747317758292e+00,3.589585358546952154e+00
1.685693804633462278e+01,1.612545780219180713e+01
1.239081401244044400e+01,9.488480464496284128e+00
2.396549489421989421e+00,2.539094033671233763e+00
5.415627213576518884e+00,5.553770451540628095e+00
7.648156823693641471e-01,1.171922884573472157e+00
1.493981435343716413e+00,7.052383145537171050e-01
2.905665045052522188e+01,1.985201056362431871e+01
2.670073291791783987e+01,1.835929420482771590e+01
9.187178275467729804e+00,7.262158628136874405e+00
2.697382384120678367e+01,1.798475264008408558e+01
1.264432457244784835e+01,1.141443329177076116e+01
1.110257381786544606e+01,1.136601920241010610e+01
1.906276125350063211e+01,1.528421774628035301e+01
2.393596488515234455e+01,1.752068273598348824e+01
1.948583170492836558e+01,1.555322431967879737e+01
1.752077063819263003e+01,1.457774583133380730e+01
2.436761700294326616e+01,1.770985455848900969e+01
1.649115834396709701e+01,1.405495451186480516e+01
1.086974000682333141e+01,1.077176428008297115e+01
2.987623867633669050e+01,1.907511507928124672e+01
2.086906240936186663e+01,1.601749778365821086e+01
2.671629227302128129e+01,1.837278931620425837e+01
9.180520959276240234e+00,9.701413918462272079e+00
1.952165326638014875e+01,1.573993674640401430e+01
1.875426064644234359e+01,1.700561065126582605e+01
2.135446130051763802e+01,1.655761905886658880e+01
2.774740531076327343e+01,1.863452996669713002e+01
2.522663053907291797e+01,1.797015041833878968e+01
1.850207707844769445e+01,1.520860610429800275e+01
8.217611759468070431e+00,8.707854099810885984e+00
2.256175619228259066e+01,1.800735967358652445e+01
2.278786492618138126e+01,1.658476665707996389e+01
2.821398785266184461e+01,1.864189864745890901e+01
2.397075544770603983e+01,1.862926264854220548e+01
9.582842697900904483e+00,9.408281371738556942e+00
2.653863063459824190e+01,1.824702123635678674e+01
2.603551470242938493e+01,1.805592418149944933e+01
1.079404894081750932e+01,1.027736457491498889e+01
1.127730223948963939e+00,1.217676693101795049e+00
2.126968347536773862e+01,1.527400436347811663e+01
1.505809427157925739e+01,1.273231986619741107e+01
1.962853956552735468e+01,1.411337049392020582e+01
3.319576177187491872e+00,3.627958408365826504e+00
3.853003139423266887e+00,4.028991520082654709e+00
1.839126608877282365e+01,1.494334665913891591e+01
2.810558136261339968e+01,1.861217857918849106e+01
5.430907752306627145e+00,5.608563477383451179e+00
2.217293668747335644e+01,1.681851133311038637e+01
7.927088749543350410e+00,8.729391101888190008e+00
2.101697475497507384e+01,1.634525183769391177e+01
2.053071389504680155e+01,1.603386314589351969e+01
9.188586918091004918e+00,8.851531908762902745e+00
2.369776478421913168e+01,1.734391166085632108e+01
1.097093791078075853e+01,1.040962235436366612e+01
7.265171336330912055e+00,7.198811736276283568e+00
1.234348237977312479e+01,1.125902352433810627e+01
2.188476731577156542e+01,1.678931472348900655e+01
1.981956254484210689e+01,1.671903877357429025e+01
1.036231936314317181e+01,7.590559809436401295e+00
2.948811090417433434e+01,2.037241663120490287e+01
2.435251150130158848e+01,1.742667931080240962e+01
2.947412024640455996e+01,1.937429692858026442e+01
9.276641710476267733e+00,8.937876030679616335e+00
1.823525923113091807e+00,1.964934212016273607e+00
2.795670159251830711e+00,2.998118050924897027e+00
9.551357439584410969e+00,9.092293797100413855e+00
2.633014266157561423e+01,1.820030795500743181e+01
4.736487236533011291e+00,5.023213044080314660e+00
2.613999275578860093e+01,1.813889341969611735e+01
2.282155554892219129e+01,1.717033128490052007e+01
2.227018218026016427e+01,1.666831622737348084e+01
7.439203704956576235e-01,8.577025359515164649e-01
1.064153883832669933e+01,9.897563866075749672e+00
1.505857123048753188e+01,1.189557131657313072e+01
2.268900320169247564e+01,1.711478030517015725e+01
8.014803496974215236e+00,7.778048735587668183e+00
1.901188221053154948e+01,1.543778694343632374e+01
7.937042791557625598e+00,7.653212029912251246e+00
7.220425964636893568e+00,7.291057439316039890e+00
1.145802658766424997e+01,1.072816593961159448e+01
1.115244013525904876e+01,1.061185836034684726e+01
4.222279404059250396e+00,4.956225912635768616e+00
1.672385312178952432e+01,1.355097853624856796e+01
1.872799388108578000e+01,1.510953399961625898e+01
2.557251543573491759e+01,1.920477562902907209e+01
9.124965408187623694e+00,8.857278334788572849e+00
1.806257292151448590e+00,1.949366114061798605e+00
5.467888966245623372e+00,5.443994288644554480e+00
2.749033678344236620e+01,1.836464618444731300e+01
2.874817845467473632e+01,1.956672621835510739e+01
5.947453448714824731e+00,6.146179142486471569e+00
1.454206655830221351e+00,1.648869438810562693e+00
1.442231857812273965e+01,1.091796868905104034e+01
2.052792124459647027e+01,1.608469889941729036e+01
2.409548380650796062e+01,1.753600590007110682e+01
1.638700197043118578e+01,1.450311339806068567e+01
1.552926100721509250e+01,1.335300090822017793e+01
1.562159841636710311e+01,1.330914509447133298e+01
1.702963942958779597e+01,1.426619795507088106e+01
8.380203122521182380e+00,8.395932322414134674e+00
1.232729629881751521e+01,1.136347325480173964e+01
2.625684167252688894e+01,1.839911987597744059e+01
2.803028265691663989e+01,1.873714074028533716e+01
2.068584120215368216e+01,1.610538931762987147e+01
2.674641111592735498e+01,1.841945934268411023e+01
2.925750737911167221e+01,1.872078204026813353e+01
1.959795237382110500e+01,1.506541445911079968e+01
2.916848710835026637e+01,1.875824982997109913e+01
2.864592180233324292e+00,3.091544398742565924e+00
1.671248974958862155e+00,1.739075527865472592e+00
2.088549262734574086e+01,1.613318695519111756e+01
2.346851772647288925e+01,1.737720631600759091e+01
6.039174727818784838e+00,6.068630262810402520e+00
1.114091874044791552e+01,1.065397866696959284e+01
4.219275431251161557e+00,4.325442569212032851e+00
2.079907850901013333e+01,1.606676837804598534e+01
3.920049939939148409e+00,4.299571394800543622e+00
1.601365342653472723e+01,1.388135141933718231e+01
1.274285454490116365e+01,1.167450022662564457e+01
1.031392713788876137e+01,9.796789418128698301e+00
8.740808814591451537e+00,6.442362671707907218e+00
2.751394588501530691e+01,1.838688265437868807e+01
5.096554606648754593e+00,5.225095002598552973e+00
8.718966369032994379e+00,8.517457348245777382e+00
6.703480428937713675e-01,8.681250834582737719e-01
1.529761324416359969e+01,1.307509505892466883e+01
1.091258476194793481e+01,6.473724659059354458e+00
1.496929626799092361e+01,1.313969059594626643e+01
1.710215227781618097e+01,1.745621212869104610e+01
1.563063576321961357e+00,1.823387853619702570e+00
2.454429571658434117e-01,4.237966087922547809e-01
1.774574602822857727e+01,1.473422781948059423e+01
2.378361775501471698e+01,1.722302000710640257e+01
2.458221335162673782e+01,1.764706499736581335e+01
2.507826670481309961e+01,1.706952895434244866e+01
9.611421898557827248e+00,9.123710856462700747e+00
2.795822054259469525e+01,1.869554312432550702e+01
1.989878163213987250e-01,3.974546847577747344e-01
1.099945426924007919e+01,1.013229783514963778e+01
1.572024523480949298e+01,1.368574014653319537e+01
2.933372167124809238e+01,1.888494200073339613e+01
1.570337074108202025e+01,1.344193942064292280e+01
2.368005745362071224e+01,2.201796051337518634e+01
5.459561208273391308e+00,5.687034345896160303e+00
2.191513736423681280e+01,1.665639715511487040e+01
2.453845564344207375e+01,1.760585499203218518e+01
1.617029098837416257e+01,1.287658167295017364e+01
1.969714661268332279e+01,1.563698756863078110e+01
1.480195667306792373e+01,1.291612165028112180e+01
1.510517209164654773e+01,1.212174248934874754e+01
2.193067716970564973e+01,1.655546644570740966e+01
3.570898686432797398e+00,3.095272385487027655e+00
4.765984175504733855e+00,4.917717785364295047e+00
5.994008846078991759e+00,6.098710819510180237e+00
2.421096795668283619e+01,2.006660007220121500e+01
1.984074136051442139e+01,1.576248350597043846e+01
4.311041321151948047e+00,4.096738328479471392e+00
2.020479218927450660e+01,1.588088600296839559e+01
8.945188646651251574e+00,8.707908376583402443e+00
9.620131130789899565e-01,1.226444564788094826e+00
9.406866201130455352e+00,9.061872686953821088e+00
2.141012014533561114e+01,1.871218453966411488e+01
5.232045948893842890e+00,4.331536653757058986e+00
1.464798981600019268e+01,1.024409844831902738e+01
6.425035432381903888e+00,6.556507040440268774e+00
2.912951390858913303e+00,3.077643421808600177e+00
1.307237584017370580e+01,9.137502925490839090e+00
2.005537751138879088e+01,1.598371479963122432e+01
2.695066320987143982e+01,2.006233328927855908e+01
3.464092107483448757e+00,3.266559643600969842e+00
1.392584042649183473e+01,1.243761484943656015e+01
1.550644169052715426e+01,1.351100645619603391e+01
3.324756948891740560e+00,3.406976096440049506e+00
5.929334497863817610e+00,5.951485379652111440e+00
1.406609629034720221e+01,1.245004404527173847e+01
1.865942289162059708e+01,1.526165626732424485e+01
2.094191796069630485e+01,1.621220528769278602e+01
2.475243648037939792e+01,1.776374235731827156e+01
4.730748079661668548e+00,6.099688409220179075e+00
1.667716816651733680e+01,1.543405237958712384e+01
1.575420872967803554e+01,1.375382098683460796e+01
2.315374972865600611e+01,1.830547551938869333e+01
1.078073171424732202e+01,1.009907629107029869e+01
1.830548298012714170e+01,1.571786384968655348e+01
1.715703326008135932e+01,1.564541805016130738e+01
2.847447952989223907e+01,1.871308071014927776e+01
1.551476591644625636e+01,1.345440783580296085e+01
2.130694270593846973e-01,3.182839010534823654e+00
3.609356740421562293e+00,4.046859604398851396e+00
1.726030550877074177e+01,1.442186970451668948e+01
2.006954347778429693e+01,1.687962272308261191e+01
1.938753031615387812e+01,1.550416403755950689e+01
2.247633289239030319e+01,1.697374543799803348e+01
2.275109502319610755e+01,1.692946567799072000e+01
1.512662559796200679e+00,1.635839146871269634e+00
2.940415580586586142e-01,2.625651890332403315e-01
1.408097195321239958e+01,1.259057767869488842e+01
1.802544533619969158e+01,1.471825631678614421e+01
1.712792692611440515e+01,1.426907438775868364e+01
1.829395487538899445e+01,1.327846640535413769e+01
1.947939980915202796e+01,1.558724723406497681e+01
1.941139789534020466e+01,1.558781293338061325e+01
2.742685737942682778e+01,1.954273364211729813e+01
2.151608372394619551e+01,1.641550781886411059e+01
6.820584084127428781e+00,6.846791605904915201e+00
2.382983932055877929e+01,1.739814623334890697e+01
2.808409393619061589e+01,1.856902558195304209e+01
1.087321243045369279e+01,1.020025477074494624e+01
8.015957637075981523e+00,7.886055473714952413e+00
1.050861397219279247e+01,9.858870534927747897e+00
2.403287675387724320e+01,1.750725530529186713e+01
2.108644807017158840e+01,1.738169393200288937e+01
2.157899823819920115e+01,1.650528650114017282e+01
1.028786629613396109e+01,9.645446118603503649e+00
8.558443227652913876e+00,8.390817894367922136e+00
3.945642619112232019e+00,4.304896044703101055e+00
1.648262181953870353e+01,1.305842067322267042e+01
9.576415230133138223e+00,9.313320427168250148e+00
1.663511981856363064e+01,1.391849477366551469e+01
1.440139665143741432e+01,1.456203230035368534e+01
2.820330618847748028e+01,1.865471982667351725e+01
1.104279157644009191e+00,3.472042797392398850e+00
2.141599777129433591e+01,1.640806436448038852e+01
4.219168985613370282e+00,4.526776829852899198e+00
8.677414912560125870e+00,8.436013067626427997e+00
2.814675297889905536e+01,1.730350852942006412e+01
2.064616283303841016e+01,1.624539310850379081e+01
2.552941230352355362e+01,1.792284316952232359e+01
4.860986358614923120e+00,4.942536010763314280e+00
2.847811026286358072e+01,1.884099215910311287e+01
1.838234727764125154e+01,1.208533653550220244e+01
7.430845069478582587e+00,7.631562200862055612e+00
2.843302631962048110e+01,1.876052743563788638e+01
1.845275697752533972e+01,1.495733906097313870e+01
2.928338169721462769e+00,3.249997438329918165e+00
2.576639771751046126e+01,1.801684896250604950e+01
2.124309564706695141e+01,1.593241948710289613e+01
1.431969179697395056e+01,1.247019546993729477e+01
2.732769451909466962e-01,4.489705195520067305e-01
1.099534983781581765e+01,1.037978758016246594e+01
1.286209964019544394e+01,1.174384424663683824e+01
8.354237482961444528e+00,8.296098654138985395e+00
2.548738816105484517e+01,1.788720031655316944e+01
6.254067855819926969e+00,6.490608991387032845e+00
1.767077004557995323e+01,1.469060564917565870e+01
1.854542861073920790e+01,1.490044689235495845e+01
1.979576617095318269e+01,1.547667686671959153e+01
5.998350951333049963e+00,6.216873409045827081e+00
1.562940245284737451e+01,1.346338854436363164e+01
1.713932718451512827e+01,1.521202098861555108e+01
1.211416790988520376e+01,1.096052853963988660e+01
3.216455327297012001e+00,3.582325000583288954e+00
2.556598846921614054e+01,1.782910717897048869e+01
6.576762641772725182e+00,6.832636610446041203e+00
2.241229185248536737e+01,1.683590197462461902e+01
7.974991329934551842e+00,5.949303020540786413e+00
1.040953927910706867e+01,9.954797619058957991e+00
7.672540889549267717e+00,7.839108231213484324e+00
2.841718565143352393e+01,1.861879723171516687e+01
5.487478669852986712e+00,6.279577328980497697e+00
3.940923012320494134e+00,3.991402853533486894e+00
2.167872450429556608e+01,1.653300736488088774e+01
1.865807485169791491e+01,1.522363554673260388e+01
1.341949151140507368e+01,1.192771381687708931e+01
2.281650378081137376e+01,1.699323357560594872e+01
8.867909338020965038e+00,8.597888406563535924e+00
1.757738689199262794e+01,1.460555606234204085e+01
1.981267981039614412e+01,1.585489292171293663e+01
1.620628017675121990e+00,1.894565285575313895e+00
1.799201260075374975e+01,1.498080621405921775e+01
1.976938538616827046e+01,1.579543394472161211e+01
1.796974172727226815e+01,1.485666193912792998e+01
1.528268653445327985e+01,1.320330929406120113e+01
2.114845930607110347e+01,1.636251920851193731e+01
2.854201665301506985e+00,3.054536556703472794e+00
1.626965424588568609e+01,1.391256148067568965e+01
2.567427872756181273e+01,1.804064795953658873e+01
2.106035565688494415e+01,1.632764072181089432e+01
1.938508456704095551e+01,1.562932608710346827e+01
1.787030371161931797e+01,1.479175408692522886e+01
2.880249238424556424e+01,1.907989033654634881e+01
1.773154912790676718e+01,1.467797335128747171e+01
3.512377987778456667e+00,3.858878071907504204e+00
2.861534924076987352e+01,1.867297254687055386e+01
1.771822295338261455e+01,1.463044414894057255e+01
7.973492218335991311e+00,7.878486814360890378e+00
2.256321020702583269e+01,1.692020553532099214e+01
2.882348240000731643e+00,3.146001436048464495e+00
1.350986904145560219e+00,1.803103653702117670e+00
2.368805547205887763e+01,1.727534268116894722e+01
2.300636912643680176e+01,1.691953336961184107e+01
3.971008518816284472e+00,4.230583518849535984e+00
2.516934477067029263e+01,1.694786909535953257e+01
1.390106760490326288e+01,1.247707640137612017e+01
2.090011677869623696e+01,1.625124714446233298e+01
